Country,year,gdp_per_capita ($),Total_Population,suicides_no,suicides/100k_pop,percentage of elderly(%),Education index,"Inflation, consumer prices (annual %)",Unemployment Rate
Uruguay,1990,3281,2834000,315,11.12,5.010585744530699,0.597,112.5259056,
Uruguay,1993,5180,2896228,418,14.43,5.307316965377035,0.601,54.10079244,8.350000381
Uruguay,1994,5984,2920296,406,13.9,5.34048603292269,0.605,44.73604215,9.039999962
Uruguay,1995,6555,2943816,427,14.5,5.375064202382214,0.609,42.2483198,10.02000046
Uruguay,1996,6914,2967278,393,13.24,5.49803557334365,0.615,28.3420486,11.93000031
Uruguay,1997,8012,2991662,456,15.24,5.6098917591626325,0.629,19.81880932,11.43999958
Uruguay,1998,8420,3014887,521,17.28,5.711855867234825,0.643,10.81107031,9.359999657
Uruguay,1999,7903,3034833,450,14.83,5.805558328909696,0.648,5.658688039,10.47000027
Uruguay,2000,7483,3050169,555,18.2,5.89259152525647,0.661,4.763824727,12.63000011
Uruguay,2001,6827,3061024,499,16.3,6.0658459391367066,0.674,4.359340652,15.05000019
Uruguay,2002,4439,3065257,675,22.02,6.2259706119258515,0.685,13.97247259,16.64999962
Uruguay,2003,3929,3065772,535,17.45,6.372978812514433,0.697,19.37973017,16.65999985
Uruguay,2004,4463,3066489,520,16.96,6.50395289205342,0.697,9.157605075,12.97999954
Uruguay,2005,5655,3070178,498,16.22,6.615479623657,0.688,4.69927739,12.01000023
Uruguay,2006,6362,3077445,528,17.16,6.80558060339015,0.693,6.397649744,10.84000015
Uruguay,2007,7581,3087957,576,18.65,6.9681669790091,0.686,8.114645612,9.399999619
Uruguay,2008,9793,3100791,523,16.87,7.099833558598435,0.688,7.877073747,8.029999733
Uruguay,2009,10166,3114306,511,16.41,7.19836136847182,0.698,7.062218744,7.739999771
Uruguay,2010,12882,3127306,547,17.49,7.2667657082485695,0.707,6.69870887,7.159999847
Uruguay,2012,16264,3151939,599,19.0,7.430759288171504,0.727,8.097765806,6.449999809
Uruguay,2013,18179,3164670,546,17.25,7.468677618835455,0.735,8.57513504,6.440000057
Uruguay,2014,18012,3177645,591,18.6,7.492152207059001,0.741,8.877353332,6.550000191
Uruguay,2015,16696,3190795,630,19.74,7.509601839040114,0.743,8.666269871,7.489999771
Uzbekistan,1990,778,17165700,1459,8.5,1.9614696749914073,,,
Uzbekistan,1991,788,17347800,1393,8.03,1.9120580131198193,,,1.899999976
Uzbekistan,1992,709,18257000,1344,7.36,1.9630826532288985,,,2.900000095
Uzbekistan,1993,708,18509300,1355,7.32,1.8001761276763573,,,4.900000095
Uzbekistan,1994,674,19144700,1419,7.41,1.567013324836639,,,7.300000191
Uzbekistan,1995,681,19599000,1485,7.58,1.4939537731516914,,,7.800000191
Uzbekistan,1996,703,19854500,1699,8.56,1.4706993376816337,,,10.69999981
Uzbekistan,1997,724,20364300,1554,7.63,1.449595615857162,,,10.89999962
Uzbekistan,1998,719,20861200,1620,7.77,1.4313654056334246,,,13.30000019
Uzbekistan,1999,801,21329916,1795,8.42,1.4438500367277582,,,13.30000019
Uzbekistan,2000,632,21789067,1919,8.81,1.4781220324853743,0.601,,12.22700024
Uzbekistan,2001,513,22231527,1914,8.61,1.5104450539992147,0.614,,11.20499992
